交通类型代码,交通类型中文,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1,地铁,4472,13.757350805,100.56527679,133
1,地铁,4472,13.757753135,100.565357907,134
1,地铁,4472,13.759789529,100.565860357,135
1,地铁,4472,13.760691856,100.566207373,136
1,地铁,4472,13.761144774,100.56645679,137
1,地铁,4472,13.761695999,100.566789347,138
1,地铁,4472,13.762658006,100.567497837,139
1,地铁,4472,13.765277172,100.569529325,140
1,地铁,4472,13.766375948,100.570410602,141
1,地铁,4472,13.766375948,100.570410602,142
1,地铁,4472,13.766375948102706,100.57041060208238,143
1,地铁,4472,13.768756474,100.57231991,144
1,地铁,4472,13.769205866,100.57261632,145
1,地铁,4472,13.770097625,100.57303563,146
1,地铁,4472,13.770638296,100.573194679,147
1,地铁,4472,13.771056086,100.573299507,148
1,地铁,4472,13.771663461,100.573357343,149
1,地铁,4472,13.776410056,100.573556154,150
1,地铁,4472,13.778668119553576,100.57366706997807,151
1,地铁,4472,13.77866812,100.57366707,152
1,地铁,4472,13.77866812,100.57366707,153
1,地铁,4472,13.782150077,100.573838104,154
1,地铁,4472,13.785060407,100.57397185,155
1,地铁,4472,13.787998786,100.574091136,156
1,地铁,4472,13.790068924,100.574183128,157
1,地铁,4472,13.790068924,100.574183128,158
1,地铁,4472,13.790068924,100.574183128,159
1,地铁,4472,13.790845853,100.574217653,160
1,地铁,4472,13.796589031,100.574514062,161
1,地铁,4472,13.798852504,100.574598918,162
1,地铁,4472,13.798852504,100.574598918,163
1,地铁,4472,13.798852504318033,100.57459891801193,164
1,地铁,4472,13.799481629,100.574622504,165
1,地铁,4472,13.802293452,100.574806856,166
1,地铁,4472,13.803272844,100.574879151,167
1,地铁,4472,13.804403175,100.574915299,168
1,地铁,4472,13.804497955,100.574908069,169
1,地铁,4472,13.804775271,100.574864692,170
1,地铁,4472,13.805133325,100.57474902,171
1,地铁,4472,13.805386068,100.574582742,172
1,地铁,4472,13.805593177,100.574373087,173
1,地铁,4472,13.805761673,100.574156202,174
1,地铁,4472,13.806049518,100.573664596,175
1,地铁,4472,13.806472604,100.572922857,176
1,地铁,4472,13.806472604,100.572922857,177
1,地铁,4472,13.80647260410116,100.57292285682264,178
1,地铁,4472,13.807028894,100.571947591,179
1,地铁,4472,13.807962632,100.570259504,180
1,地铁,4472,13.810823496,100.565151866,181
1,地铁,4472,13.812192487,100.562654076,182
1,地铁,4472,13.81318348,100.560920577,183
1,地铁,4472,13.81318348,100.560920577,184
1,地铁,4472,13.813183480175855,100.56092057669238,185
1,地铁,4472,13.813508816,100.560351482,186
1,地铁,4472,13.813610612,100.560055073,187
1,地铁,4472,13.813663265,100.559841803,188
1,地铁,4472,13.813680816,100.559628533,189
1,地铁,4472,13.813670285,100.559310435,190
1,地铁,4472,13.813596571,100.55894896,191
1,地铁,4472,13.813501796,100.55874292,192
1,地铁,4472,13.813298204,100.558435666,193
1,地铁,4472,13.813084081,100.558186249,194
1,地铁,4472,13.812855918,100.558001896,195
1,地铁,4472,13.81256106,100.557857307,196
1,地铁,4472,13.812308324,100.557763323,197
1,地铁,4472,13.810862109,100.557423537,198
1,地铁,4472,13.809496621,100.55701507,199
1,地铁,4472,13.8085664,100.556660825,200
1,地铁,4472,13.806765621,100.555720991,201
1,地铁,4472,13.805656363,100.555128172,202
1,地铁,4472,13.804073203,100.554231715,203
1,地铁,4472,13.802848407,100.553591648,204
1,地铁,4472,13.802848407,100.553591648,205
1,地铁,4472,13.802848406878827,100.55359164793667,206
1,地铁,4472,13.801264912,100.552764128,207
1,地铁,4472,13.799569389,100.551827908,208
1,地铁,4472,13.798709337,100.551444745,209
1,地铁,4472,13.798059907,100.551097729,210
1,地铁,4472,13.797954594,100.550974828,211
1,地铁,4472,13.797845771,100.550754328,212
1,地铁,4472,13.797803645,100.550573591,213
1,地铁,4472,13.797782583,100.550356706,214
1,地铁,4472,13.797708472,100.548173494,215
1,地铁,4472,13.797708472,100.548173494,216
1,地铁,4472,13.797708471988045,100.54817349364778,217
1,地铁,4472,13.797701843,100.547978202,218
1,地铁,4472,13.797687801,100.546723885,219
1,地铁,4472,13.797803645,100.546188902,220
1,地铁,4472,13.797982678,100.545856346,221
1,地铁,4472,13.798151178,100.545671994,222
1,地铁,4472,13.798533815,100.545310519,223
1,地铁,4472,13.799000702,100.544967118,224
1,地铁,4472,13.799520243,100.544710471,225
1,地铁,4472,13.800496136,100.544273086,226
1,地铁,4472,13.800920893,100.543954989,227
1,地铁,4472,13.801212256,100.543607973,228
1,地铁,4472,13.801401817,100.543311564,229
1,地铁,4472,13.801749344,100.542566926,230
1,地铁,4472,13.802388232,100.541034273,231
1,地铁,4472,13.802872663,100.540000455,232
1,地铁,4472,13.803210957778317,100.5392394334987,233
1,地铁,4472,13.803210958,100.539239433,234
1,地铁,4472,13.803210958,100.539239433,235
1,地铁,4472,13.803557182,100.538460573,236
1,地铁,4472,13.804062672,100.537444829,237
1,地铁,4472,13.805091201,100.53549648,238
1,地铁,4472,13.805375537,100.534863899,239
1,地铁,4472,13.80562828,100.534068655,240
1,地铁,4472,13.805814327,100.53342523,241
1,地铁,4472,13.805898575,100.532901092,242
1,地铁,4472,13.805982822,100.532232363,243
1,地铁,4472,13.806197246,100.530808205,244
1,地铁,4473,13.806197246,100.530808205,1
1,地铁,4473,13.805982822,100.532232363,2
1,地铁,4473,13.805898575,100.532901092,3
1,地铁,4473,13.805814327,100.53342523,4
1,地铁,4473,13.80562828,100.534068655,5
1,地铁,4473,13.805375537,100.534863899,6
1,地铁,4473,13.805091201,100.53549648,7
1,地铁,4473,13.804062672,100.537444829,8
1,地铁,4473,13.803557182,100.538460573,9
1,地铁,4473,13.803210958,100.539239433,10
1,地铁,4473,13.803210958,100.539239433,11
1,地铁,4473,13.803210957778317,100.5392394334987,12
1,地铁,4473,13.802872663,100.540000455,13
1,地铁,4473,13.802388232,100.541034273,14
1,地铁,4473,13.801749344,100.542566926,15
1,地铁,4473,13.801401817,100.543311564,16
1,地铁,4473,13.801212256,100.543607973,17
1,地铁,4473,13.800920893,100.543954989,18
1,地铁,4473,13.800496136,100.544273086,19
1,地铁,4473,13.799520243,100.544710471,20
1,地铁,4473,13.799000702,100.544967118,21
1,地铁,4473,13.798533815,100.545310519,22
1,地铁,4473,13.798151178,100.545671994,23
1,地铁,4473,13.797982678,100.545856346,24
1,地铁,4473,13.797803645,100.546188902,25
1,地铁,4473,13.797687801,100.546723885,26
1,地铁,4473,13.797701843,100.547978202,27
1,地铁,4473,13.797708471988045,100.54817349364778,28
1,地铁,4473,13.797708472,100.548173494,29
1,地铁,4473,13.797708472,100.548173494,30
1,地铁,4473,13.797782583,100.550356706,31
1,地铁,4473,13.797803645,100.550573591,32
1,地铁,4473,13.797845771,100.550754328,33
1,地铁,4473,13.797954594,100.550974828,34
1,地铁,4473,13.798059907,100.551097729,35
1,地铁,4473,13.798709337,100.551444745,36
1,地铁,4473,13.799569389,100.551827908,37
1,地铁,4473,13.801264912,100.552764128,38
1,地铁,4473,13.802848406878827,100.55359164793667,39
1,地铁,4473,13.802848407,100.553591648,40
1,地铁,4473,13.802848407,100.553591648,41
1,地铁,4473,13.804073203,100.554231715,42
1,地铁,4473,13.805656363,100.555128172,43
1,地铁,4473,13.806765621,100.555720991,44
1,地铁,4473,13.8085664,100.556660825,45
1,地铁,4473,13.809496621,100.55701507,46
1,地铁,4473,13.810862109,100.557423537,47
1,地铁,4473,13.812308324,100.557763323,48
1,地铁,4473,13.81256106,100.557857307,49
1,地铁,4473,13.812855918,100.558001896,50
1,地铁,4473,13.813084081,100.558186249,51
1,地铁,4473,13.813298204,100.558435666,52
1,地铁,4473,13.813501796,100.55874292,53
1,地铁,4473,13.813596571,100.55894896,54
1,地铁,4473,13.813670285,100.559310435,55
1,地铁,4473,13.813680816,100.559628533,56
1,地铁,4473,13.813663265,100.559841803,57
1,地铁,4473,13.813610612,100.560055073,58
1,地铁,4473,13.813508816,100.560351482,59
1,地铁,4473,13.813183480175855,100.56092057669238,60
1,地铁,4473,13.81318348,100.560920577,61
1,地铁,4473,13.81318348,100.560920577,62
1,地铁,4473,13.812192487,100.562654076,63
1,地铁,4473,13.810823496,100.565151866,64
1,地铁,4473,13.807962632,100.570259504,65
1,地铁,4473,13.807028894,100.571947591,66
1,地铁,4473,13.80647260410116,100.57292285682264,67
1,地铁,4473,13.806472604,100.572922857,68
1,地铁,4473,13.806472604,100.572922857,69
1,地铁,4473,13.806049518,100.573664596,70
1,地铁,4473,13.805761673,100.574156202,71
1,地铁,4473,13.805593177,100.574373087,72
1,地铁,4473,13.805386068,100.574582742,73
1,地铁,4473,13.805133325,100.57474902,74
1,地铁,4473,13.804775271,100.574864692,75
1,地铁,4473,13.804497955,100.574908069,76
1,地铁,4473,13.804403175,100.574915299,77
1,地铁,4473,13.803272844,100.574879151,78
1,地铁,4473,13.802293452,100.574806856,79
1,地铁,4473,13.799481629,100.574622504,80
1,地铁,4473,13.798852504318033,100.57459891801193,81
1,地铁,4473,13.798852504,100.574598918,82
1,地铁,4473,13.798852504,100.574598918,83
1,地铁,4473,13.796589031,100.574514062,84
1,地铁,4473,13.790845853,100.574217653,85
1,地铁,4473,13.790068924,100.574183128,86
1,地铁,4473,13.790068924,100.574183128,87
1,地铁,4473,13.790068924,100.574183128,88
1,地铁,4473,13.787998786,100.574091136,89
1,地铁,4473,13.785060407,100.57397185,90
1,地铁,4473,13.782150077,100.573838104,91
1,地铁,4473,13.77866812,100.57366707,92
1,地铁,4473,13.77866812,100.57366707,93
1,地铁,4473,13.778668119553576,100.57366706997807,94
1,地铁,4473,13.776410056,100.573556154,95
1,地铁,4473,13.771663461,100.573357343,96
1,地铁,4473,13.771056086,100.573299507,97
1,地铁,4473,13.770638296,100.573194679,98
1,地铁,4473,13.770097625,100.57303563,99
1,地铁,4473,13.769205866,100.57261632,100
1,地铁,4473,13.768756474,100.57231991,101
1,地铁,4473,13.766375948102706,100.57041060208238,102
1,地铁,4473,13.766375948,100.570410602,103
1,地铁,4473,13.766375948,100.570410602,104
1,地铁,4473,13.765277172,100.569529325,105
1,地铁,4473,13.762658006,100.567497837,106
1,地铁,4473,13.761695999,100.566789347,107
1,地铁,4473,13.761144774,100.56645679,108
1,地铁,4473,13.760691856,100.566207373,109
1,地铁,4473,13.759789529,100.565860357,110
1,地铁,4473,13.757753135,100.565357907,111
1,地铁,4473,13.757350805,100.56527679,112
1,地铁,4473,13.757350805,100.56527679,113
1,地铁,4473,13.75735080474039,100.56527678994766,114
1,地铁,4473,13.756910484,100.565188014,115
1,地铁,4473,13.75518655,100.564775933,116
1,地铁,4473,13.751429667,100.563948156,117
1,地铁,4473,13.749337310274893,100.56345982306416,118
1,地铁,4473,13.74933731,100.563459823,119
1,地铁,4473,13.74933731,100.563459823,120
1,地铁,4473,13.748641809,100.563297501,121
1,地铁,4473,13.745959255,100.562701068,122
1,地铁,4473,13.74344521,100.562129938,123
1,地铁,4473,13.743269648,100.562097405,124
1,地铁,4473,13.741131282,100.561931127,125
1,地铁,4473,13.74033773,100.561902209,126
1,地铁,4473,13.739491505,100.56181907,127
1,地铁,4473,13.737660318,100.561512573,128
1,地铁,4473,13.737660318,100.561512573,129
1,地铁,4473,13.73766031770632,100.56151257295085,130
1,地铁,4473,13.737483025,100.561482898,131
1,地铁,4473,13.735913449,100.561186489,132
1,地铁,4473,13.735235754,100.561045514,133
1,地铁,4473,13.735028583,100.560973219,134
1,地铁,4473,13.734659887,100.560770793,135
1,地铁,4473,13.733750437,100.560134597,136
1,地铁,4473,13.733311511,100.559914098,137
1,地铁,4473,13.732833959,100.559783967,138
1,地铁,4473,13.732630297,100.559762278,139
1,地铁,4473,13.731752442,100.559773123,140
1,地铁,4473,13.730059927,100.559852647,141
1,地铁,4473,13.728911678,100.559979163,142
1,地铁,4473,13.726625699,100.560282802,143
1,地铁,4473,13.725201833,100.560516715,144
1,地铁,4473,13.72459342,100.560593158,145
1,地铁,4473,13.724369336,100.56063205,146
1,地铁,4473,13.724146555,100.560628027,147
1,地铁,4473,13.723895112,100.560638756,148
1,地铁,4473,13.723297118,100.5604738,149
1,地铁,4473,13.722881518,100.560290068,150
1,地铁,4473,13.72282555,100.560278972,151
1,地铁,4473,13.72282555,100.560278972,152
1,地铁,4473,13.72282555,100.560278972,153
1,地铁,4473,13.722705637,100.5602552,154
1,地铁,4473,13.722078979,100.56001246,155
1,地铁,4473,13.721464044,100.559725463,156
1,地铁,4473,13.721302493,100.559580624,157
1,地铁,4473,13.721231963,100.559462254,158
1,地铁,4473,13.721056383,100.559288746,159
1,地铁,4473,13.720863246,100.558985108,160
1,地铁,4473,13.720768433,100.558775452,161
1,地铁,4473,13.720698201,100.55852965,162
1,地铁,4473,13.720670108,100.558283847,163
1,地铁,4473,13.720677132,100.558045273,164
1,地铁,4473,13.720785991,100.557629577,165
1,地铁,4473,13.722053673,100.554647411,166
1,地铁,4473,13.722321857,100.553997784,167
1,地铁,4473,13.722321857,100.553997784,168
1,地铁,4473,13.722321857,100.553997784,169
1,地铁,4473,13.722938588,100.552503866,170
1,地铁,4473,13.723121189,100.551997801,171
1,地铁,4473,13.725437429,100.546510911,172
1,地铁,4473,13.725438278,100.546508102,173
1,地铁,4473,13.725438279,100.546508098,174
1,地铁,4473,13.725438279,100.546508098,175
1,地铁,4473,13.725931405,100.544875413,176
1,地铁,4473,13.726612771,100.543334484,177
1,地铁,4473,13.728062784,100.539976358,178
1,地铁,4473,13.729127164,100.537377298,179
1,地铁,4473,13.729178986918372,100.53726601417529,180
1,地铁,4473,13.729178987,100.537266014,181
1,地铁,4473,13.729178987,100.537266014,182
1,地铁,4473,13.7296118,100.536336601,183
1,地铁,4473,13.731448719,100.531790257,184
1,地铁,4473,13.732431254,100.529399204,185
1,地铁,4473,13.732431254,100.529399204,186
1,地铁,4473,13.732431254,100.529399203,187
1,地铁,4473,13.732440128,100.529377609,188
1,地铁,4473,13.732937786,100.528287292,189
1,地铁,4473,13.7338875,100.525884032,190
1,地铁,4473,13.735239265,100.522797873,191
1,地铁,4473,13.737293412,100.517795063,192
1,地铁,4473,13.737602567,100.517103151,193
1,地铁,4473,13.737604177,100.517100618,194
1,地铁,4473,13.737604177,100.517100618,195
1,地铁,4473,13.737604177,100.517100618,196
1,地铁,4473,13.742316211,100.509686172,197
1,地铁,4473,13.742316211,100.509686172,198
1,地铁,4473,13.742316211,100.509686172,199
1,地铁,4473,13.742316211025557,100.50968617196398,200
1,地铁,4473,13.746940799956949,100.50316840406067,201
1,地铁,4473,13.7469408,100.503168404,202
1,地铁,4473,13.7469408,100.503168404,203
1,地铁,4473,13.7469408,100.503168404,204
1,地铁,4473,13.74706195,100.50287202,205
1,地铁,4473,13.747037199,100.502618551,206
1,地铁,4473,13.746299877,100.501091033,207
1,地铁,4473,13.743400067,100.494880378,208
1,地铁,4473,13.743382576,100.494846054,209
1,地铁,4473,13.743382576,100.494846054,210
1,地铁,4473,13.743382576,100.494846054,211
1,地铁,4473,13.738525283,100.48531428,212
1,地铁,4473,13.738382484,100.484967007,213
1,地铁,4473,13.738382484,100.484967007,214
1,地铁,4473,13.738382484,100.484967007,215
1,地铁,4473,13.737162618,100.482000411,216
1,地铁,4473,13.736663667,100.480902046,217
1,地铁,4473,13.734498494,100.479416102,218
1,地铁,4473,13.732936483,100.478486717,219
1,地铁,4473,13.732046692,100.47800526,220
1,地铁,4473,13.731438297,100.477405787,221
1,地铁,4473,13.730590189,100.475852787,222
1,地铁,4473,13.729649581,100.474342704,223
1,地铁,4473,13.729528102000298,100.47412362300054,224
1,地铁,4473,13.729528102,100.474123623,225
1,地铁,4473,13.729528102,100.474123623,226
1,地铁,4473,13.724607751164779,100.46525001529716,227
1,地铁,4473,13.724607751,100.465250015,228
1,地铁,4473,13.724607751,100.465250015,229
1,地铁,4473,13.724607751,100.465250015,230
1,地铁,4473,13.720193781072197,100.45721277613147,231
1,地铁,4473,13.720193781,100.457212776,232
1,地铁,4473,13.720193781,100.457212776,233
1,地铁,4473,13.720193781,100.457212776,234
1,地铁,4473,13.717962011,100.452976227,235
1,地铁,4473,13.715439681,100.445605517,236
1,地铁,4473,13.715439681,100.445605517,237
1,地铁,4473,13.715439681,100.445605517,238
1,地铁,4473,13.715439680879175,100.4456055166439,239
1,地铁,4473,13.713686021,100.4404369,240
1,地铁,4473,13.713476258,100.438710898,241
1,地铁,4473,13.712934262,100.434408635,242
1,地铁,4473,13.712934262,100.434408635,243
1,地铁,4473,13.712934262,100.434408635,244
1,地铁,4473,13.712934261991865,100.43440863490792,245
1,地铁,4473,13.711871112012856,100.4223749041455,246
1,地铁,4473,13.711871112,100.422374904,247
1,地铁,4473,13.711871112,100.422374904,248
1,地铁,4473,13.711871112,100.422374904,249
1,地铁,4473,13.710850952037125,100.4095204174678,250
1,地铁,4474,13.729375996,100.474327952,1
1,地铁,4474,13.733374212,100.472241193,2
1,地铁,4474,13.734712146,100.47153309,3
1,地铁,4474,13.735268423,100.471309125,4
1,地铁,4474,13.735824697,100.471169651,5
1,地铁,4474,13.740058592,100.470769919,6
1,地铁,4474,13.740058592,100.470769919,7
1,地铁,4474,13.747657277,100.47005251,8
1,地铁,4474,13.751440242,100.469707847,9
1,地铁,4474,13.755209870842874,100.46940925201245,10
1,地铁,4474,13.755209871,100.469409252,11
1,地铁,4474,13.757603061,100.469219685,12
1,地铁,4474,13.75805377,100.469273329,13
1,地铁,4474,13.75847061,100.469398052,14
1,地铁,4474,13.758916107,100.469630063,15
1,地铁,4474,13.759455392,100.470004231,16
1,地铁,4474,13.7613038,100.471565276,17
1,地铁,4474,13.763223754,100.473238385,18
1,地铁,4474,13.763223754,100.473238385,19
1,地铁,4474,13.765205079,100.474964976,20
1,地铁,4474,13.767175885,100.47665745,21
1,地铁,4474,13.769065914,100.47819972,22
1,地铁,4474,13.771144799,100.480173826,23
1,地铁,4474,13.771345392,100.480373651,24
1,地铁,4474,13.772306674,100.481414348,25
1,地铁,4474,13.774653852,100.483271778,26
1,地铁,4474,13.776327602,100.484405011,27
1,地铁,4474,13.777439234,100.485340079,28
1,地铁,4474,13.777439234,100.485340079,29
1,地铁,4474,13.779245239,100.486859232,30
1,地铁,4474,13.780069725,100.487567335,31
1,地铁,4474,13.780534718,100.488083661,32
1,地铁,4474,13.780848621,100.488518178,33
1,地铁,4474,13.783083699,100.492222309,34
1,地铁,4474,13.78358727,100.493004988,35
1,地铁,4474,13.78358727,100.493004988,36
1,地铁,4474,13.783837838,100.493394434,37
1,地铁,4474,13.784610209,100.494561195,38
1,地铁,4474,13.785613115,100.496098101,39
1,地铁,4474,13.787573329,100.49925372,40
1,地铁,4474,13.788581432,100.500853658,41
1,地铁,4474,13.788929188,100.501424968,42
1,地铁,4474,13.789908631,100.502837151,43
1,地铁,4474,13.790374907,100.503332019,44
1,地铁,4474,13.792347919,100.504821845,45
1,地铁,4474,13.792347944379115,100.504821864239,46
1,地铁,4474,13.792348105,100.504821986,47
1,地铁,4474,13.795628917,100.507258773,48
1,地铁,4474,13.798089169,100.509074628,49
1,地铁,4474,13.798499426,100.509389788,50
1,地铁,4474,13.79890084,100.509678882,51
1,地铁,4474,13.798900840363999,100.50967888226215,52
1,地铁,4474,13.798937032,100.509704947,53
1,地铁,4474,13.800714799,100.511020571,54
1,地铁,4474,13.801502743,100.511369258,55
1,地铁,4474,13.802859823,100.511709899,56
1,地铁,4474,13.803257048,100.511794388,57
1,地铁,4474,13.803664691,100.512008965,58
1,地铁,4474,13.804185639,100.512481034,59
1,地铁,4474,13.804737843,100.513392985,60
1,地铁,4474,13.805038689,100.514354557,61
1,地铁,4474,13.805818804,100.517266095,62
1,地铁,4474,13.806421796,100.519780666,63
1,地铁,4474,13.806484309,100.520547777,64
1,地铁,4474,13.806481035,100.521020653,65
1,地铁,4474,13.806481035,100.521020653,66
1,地铁,4474,13.806432215,100.528071374,67
1,地铁,4474,13.806416587,100.52929312,68
1,地铁,4474,13.806356678,100.529796034,69
1,地铁,4474,13.806170441,100.530800521,70
1,地铁,4475,13.729375996,100.474327952,1
1,地铁,4475,13.733374212,100.472241193,2
1,地铁,4475,13.734712146,100.47153309,3
1,地铁,4475,13.735268423,100.471309125,4
1,地铁,4475,13.735824697,100.471169651,5
1,地铁,4475,13.740058592,100.470769919,6
1,地铁,4475,13.740058592,100.470769919,7
1,地铁,4475,13.747657277,100.47005251,8
1,地铁,4475,13.751440242,100.469707847,9
1,地铁,4475,13.755209870842874,100.46940925201245,10
1,地铁,4475,13.755209871,100.469409252,11
1,地铁,4475,13.757603061,100.469219685,12
1,地铁,4475,13.75805377,100.469273329,13
1,地铁,4475,13.75847061,100.469398052,14
1,地铁,4475,13.758916107,100.469630063,15
1,地铁,4475,13.759455392,100.470004231,16
1,地铁,4475,13.7613038,100.471565276,17
1,地铁,4475,13.763223754,100.473238385,18
1,地铁,4475,13.763223754,100.473238385,19
1,地铁,4475,13.765205079,100.474964976,20
1,地铁,4475,13.767175885,100.47665745,21
1,地铁,4475,13.769065914,100.47819972,22
1,地铁,4475,13.771144799,100.480173826,23
1,地铁,4475,13.771345392,100.480373651,24
1,地铁,4475,13.772306674,100.481414348,25
1,地铁,4475,13.774653852,100.483271778,26
1,地铁,4475,13.776327602,100.484405011,27
1,地铁,4475,13.777439234,100.485340079,28
1,地铁,4475,13.777439234,100.485340079,29
1,地铁,4475,13.779245239,100.486859232,30
1,地铁,4475,13.780069725,100.487567335,31
1,地铁,4475,13.780534718,100.488083661,32
1,地铁,4475,13.780848621,100.488518178,33
1,地铁,4475,13.783083699,100.492222309,34
1,地铁,4475,13.78358727,100.493004988,35
1,地铁,4475,13.78358727,100.493004988,36
1,地铁,4475,13.783837838,100.493394434,37
1,地铁,4475,13.784610209,100.494561195,38
1,地铁,4475,13.785613115,100.496098101,39
1,地铁,4475,13.787573329,100.49925372,40
1,地铁,4475,13.788581432,100.500853658,41
1,地铁,4475,13.788929188,100.501424968,42
1,地铁,4475,13.789908631,100.502837151,43
1,地铁,4475,13.790374907,100.503332019,44
1,地铁,4475,13.792347919,100.504821845,45
1,地铁,4475,13.792347944379115,100.504821864239,46
1,地铁,4475,13.792348105,100.504821986,47
1,地铁,4475,13.795628917,100.507258773,48
1,地铁,4475,13.798089169,100.509074628,49
1,地铁,4475,13.798499426,100.509389788,50
1,地铁,4475,13.79890084,100.509678882,51
1,地铁,4475,13.798900840363999,100.50967888226215,52
1,地铁,4475,13.798937032,100.509704947,53
1,地铁,4475,13.800714799,100.511020571,54
1,地铁,4475,13.801502743,100.511369258,55
1,地铁,4475,13.802859823,100.511709899,56
1,地铁,4475,13.803257048,100.511794388,57
1,地铁,4475,13.803664691,100.512008965,58
1,地铁,4475,13.804185639,100.512481034,59
1,地铁,4475,13.804737843,100.513392985,60
1,地铁,4475,13.805038689,100.514354557,61
1,地铁,4475,13.805818804,100.517266095,62
1,地铁,4475,13.806421796,100.519780666,63
1,地铁,4475,13.806484309,100.520547777,64
1,地铁,4475,13.806481035,100.521020653,65
1,地铁,4475,13.806481035,100.521020653,66
1,地铁,4475,13.806432215,100.528071374,67
1,地铁,4475,13.806416587,100.52929312,68
1,地铁,4475,13.806356678,100.529796034,69
1,地铁,4475,13.806170441,100.530800521,70
1,地铁,4476,13.806129949,100.53079784,1
1,地铁,4476,13.806265513,100.530286878,2
1,地铁,4476,13.806364493,100.529715568,3
1,地铁,4476,13.806416587,100.529290438,4
1,地铁,4476,13.806455657,100.526038259,5
1,地铁,4476,13.806459565,100.523512959,6
1,地铁,4476,13.806476472,100.521020606,7
1,地铁,4476,13.806476472,100.521020594,8
1,地铁,4476,13.806476472,100.521020594,9
1,地铁,4476,13.806476472,100.521020594,10
1,地铁,4476,13.806476495,100.521017164,11
1,地铁,4476,13.80647389,100.520420372,12
1,地铁,4476,13.806425703,100.519772619,13
1,地铁,4476,13.805676847,100.516671985,14
1,地铁,4476,13.805089482,100.514567792,15
1,地铁,4476,13.804745657,100.51339969,16
1,地铁,4476,13.804203872,100.512486398,17
1,地铁,4476,13.803740228,100.512066633,18
1,地铁,4476,13.803284398,100.511798412,19
1,地铁,4476,13.801946856,100.511498004,20
1,地铁,4476,13.801558746,100.511385351,21
1,地铁,4476,13.800729126,100.511033982,22
1,地铁,4476,13.799882572,100.510402322,23
1,地铁,4476,13.79889796,100.509686172,24
1,地铁,4476,13.798897249,100.509685643,25
1,地铁,4476,13.798897249,100.509685643,26
1,地铁,4476,13.798897249,100.509685643,27
1,地铁,4476,13.798897249,100.509685643,28
1,地铁,4476,13.792355237,100.504811838,29
1,地铁,4476,13.792355237,100.504811838,30
1,地铁,4476,13.792355237,100.504811838,31
1,地铁,4476,13.792355237,100.504811838,32
1,地铁,4476,13.790428308,100.503376275,33
1,地铁,4476,13.789922958,100.502854586,34
1,地铁,4476,13.789491847,100.502257794,35
1,地铁,4476,13.789059433,100.501638204,36
1,地铁,4476,13.785812393,100.496410578,37
1,地铁,4476,13.783587871,100.493004893,38
1,地铁,4476,13.783587871,100.493004893,39
1,地铁,4476,13.783587871,100.493004893,40
1,地铁,4476,13.783587871,100.493004893,41
1,地铁,4476,13.783131891,100.492306799,42
1,地铁,4476,13.781084373,100.488905758,43
1,地铁,4476,13.780808243,100.488476604,44
1,地铁,4476,13.780520391,100.488066226,45
1,地铁,4476,13.780044977,100.487552583,46
1,地铁,4476,13.777437206,100.485342718,47
1,地铁,4476,13.777437206,100.485342718,48
1,地铁,4476,13.777437206,100.485342718,49
1,地铁,4476,13.77743720571201,100.48534271775596,50
1,地铁,4476,13.77635756,100.48442781,51
1,地铁,4476,13.774734609,100.483330786,52
1,地铁,4476,13.773550603,100.482409447,53
1,地铁,4476,13.772298858,100.481407642,54
1,地铁,4476,13.771256818,100.48028782,55
1,地铁,4476,13.770158764,100.479236394,56
1,地铁,4476,13.769045073,100.478193015,57
1,地铁,4476,13.767894905,100.477235466,58
1,地铁,4476,13.766701747,100.476260483,59
1,地铁,4476,13.763222534,100.473247021,60
1,地铁,4476,13.763219427,100.473244292,61
1,地铁,4476,13.763219427,100.473244292,62
1,地铁,4476,13.763219427,100.473244292,63
1,地铁,4476,13.763219426,100.473244291,64
1,地铁,4476,13.761590374,100.471813381,65
1,地铁,4476,13.759273025,100.469887555,66
1,地铁,4476,13.758930436,100.469643474,67
1,地铁,4476,13.758465399,100.46939671,68
1,地铁,4476,13.758049862,100.469271988,69
1,地铁,4476,13.757604363,100.469221026,70
1,地铁,4476,13.755219237,100.469403416,71
1,地铁,4476,13.755209401,100.469404203,72
1,地铁,4476,13.755209401,100.469404203,73
1,地铁,4476,13.755209401,100.469404203,74
1,地铁,4476,13.755209401,100.469404203,75
1,地铁,4476,13.751446755,100.469705164,76
1,地铁,4476,13.743871646,100.470406562,77
1,地铁,4476,13.740058416,100.470768607,78
1,地铁,4476,13.740058416,100.470768607,79
1,地铁,4476,13.740058416,100.470768607,80
1,地铁,4476,13.740058415829134,100.47076860701623,81
1,地铁,4476,13.735876807,100.471165627,82
1,地铁,4476,13.735276239,100.471303761,83
1,地铁,4476,13.734598806,100.471577346,84
1,地铁,4476,13.7328974,100.472494662,85
1,地铁,4476,13.729399446,100.474310517,86
1,地铁,4477,13.806129949,100.53079784,1
1,地铁,4477,13.806265513,100.530286878,2
1,地铁,4477,13.806364493,100.529715568,3
1,地铁,4477,13.806416587,100.529290438,4
1,地铁,4477,13.806455657,100.526038259,5
1,地铁,4477,13.806459565,100.523512959,6
1,地铁,4477,13.806476472,100.521020606,7
1,地铁,4477,13.806476472,100.521020594,8
1,地铁,4477,13.806476472,100.521020594,9
1,地铁,4477,13.806476472,100.521020594,10
1,地铁,4477,13.806476472,100.521020594,11
1,地铁,4477,13.806476495,100.521017164,12
