交通类型代码,交通类型中文,route_id,trip_id,start_time,end_time,headway_secs
1,地铁,4,244,18:12:00,18:21:00,540
1,地铁,4,244,18:21:00,18:31:00,600
1,地铁,4,244,18:31:00,18:40:00,540
1,地铁,4,244,18:40:00,18:50:00,600
1,地铁,4,244,18:50:00,18:59:00,540
1,地铁,4,244,18:59:00,19:09:00,600
1,地铁,4,244,19:09:00,19:18:00,540
1,地铁,4,244,19:18:00,19:28:00,600
1,地铁,4,244,19:28:00,19:37:00,540
1,地铁,4,244,19:37:00,19:47:00,600
1,地铁,4,244,19:47:00,19:56:00,540
1,地铁,4,244,19:56:00,20:06:00,600
1,地铁,4,244,20:06:00,20:15:00,540
1,地铁,4,244,20:15:00,20:25:00,600
1,地铁,4,244,20:25:00,20:34:00,540
1,地铁,4,244,20:34:00,20:44:00,600
1,地铁,4,244,20:44:00,20:53:00,540
1,地铁,4,244,20:53:00,21:03:00,600
1,地铁,4,244,21:03:00,21:12:00,540
1,地铁,4,244,21:12:00,21:22:00,600
1,地铁,4,244,21:22:00,21:31:00,540
1,地铁,4,244,21:31:00,21:41:00,600
1,地铁,4,244,21:41:00,21:50:00,540
1,地铁,4,244,21:50:00,22:00:00,600
1,地铁,4,244,22:00:00,22:09:00,540
1,地铁,4,244,22:09:00,22:19:00,600
1,地铁,4,244,22:19:00,22:28:00,540
1,地铁,4,244,22:28:00,22:38:00,600
1,地铁,4,244,22:38:00,22:47:00,540
1,地铁,4,244,22:47:00,22:57:00,600
1,地铁,4,244,22:57:00,23:06:00,540
1,地铁,4,244,23:06:00,23:16:00,600
1,地铁,4,244,23:16:00,23:25:00,540
1,地铁,4,244,23:25:00,23:35:00,600
1,地铁,4,244,23:35:00,23:44:00,540
1,地铁,4,244,23:44:00,23:54:00,600
1,地铁,4,245,06:00:00,06:10:00,600
1,地铁,4,245,06:10:00,06:19:00,540
1,地铁,4,245,06:19:00,06:29:00,600
1,地铁,4,245,06:29:00,06:38:00,540
1,地铁,4,245,06:38:00,06:48:00,600
1,地铁,4,245,06:48:00,06:57:00,540
1,地铁,4,245,06:57:00,07:07:00,600
1,地铁,4,245,07:07:00,07:16:00,540
1,地铁,4,245,07:16:00,07:26:00,600
1,地铁,4,245,07:26:00,07:35:00,540
1,地铁,4,245,07:35:00,07:45:00,600
1,地铁,4,245,07:45:00,07:54:00,540
1,地铁,4,245,07:54:00,08:04:00,600
1,地铁,4,245,08:04:00,08:13:00,540
1,地铁,4,245,08:13:00,08:23:00,600
1,地铁,4,245,08:23:00,08:32:00,540
1,地铁,4,245,08:32:00,08:42:00,600
1,地铁,4,245,08:42:00,08:51:00,540
1,地铁,4,245,08:51:00,09:01:00,600
1,地铁,4,245,09:01:00,09:10:00,540
1,地铁,4,245,09:10:00,09:20:00,600
1,地铁,4,245,09:20:00,09:29:00,540
1,地铁,4,245,09:29:00,09:39:00,600
1,地铁,4,245,09:39:00,09:48:00,540
1,地铁,4,245,09:48:00,09:58:00,600
1,地铁,4,245,09:58:00,10:07:00,540
1,地铁,4,245,10:07:00,10:17:00,600
1,地铁,4,245,10:17:00,10:26:00,540
1,地铁,4,245,10:26:00,10:36:00,600
1,地铁,4,245,10:36:00,10:45:00,540
1,地铁,4,245,10:45:00,10:55:00,600
1,地铁,4,245,10:55:00,11:04:00,540
1,地铁,4,245,11:04:00,11:14:00,600
1,地铁,4,245,11:14:00,11:23:00,540
1,地铁,4,245,11:23:00,11:33:00,600
1,地铁,4,245,11:33:00,11:42:00,540
1,地铁,4,245,11:42:00,11:52:00,600
1,地铁,4,245,11:52:00,12:01:00,540
1,地铁,4,245,12:01:00,12:11:00,600
1,地铁,4,245,12:11:00,12:20:00,540
1,地铁,4,245,12:20:00,12:30:00,600
1,地铁,4,245,12:30:00,12:39:00,540
1,地铁,4,245,12:39:00,12:49:00,600
1,地铁,4,245,12:49:00,12:58:00,540
1,地铁,4,245,12:58:00,13:08:00,600
1,地铁,4,245,13:08:00,13:17:00,540
1,地铁,4,245,13:17:00,13:27:00,600
1,地铁,4,245,13:27:00,13:36:00,540
1,地铁,4,245,13:36:00,13:46:00,600
1,地铁,4,245,13:46:00,13:55:00,540
1,地铁,4,245,13:55:00,14:05:00,600
1,地铁,4,245,14:05:00,14:14:00,540
1,地铁,4,245,14:14:00,14:24:00,600
1,地铁,4,245,14:24:00,14:33:00,540
1,地铁,4,245,14:33:00,14:43:00,600
1,地铁,4,245,14:43:00,14:52:00,540
1,地铁,4,245,14:52:00,15:02:00,600
1,地铁,4,245,15:02:00,15:11:00,540
1,地铁,4,245,15:11:00,15:21:00,600
1,地铁,4,245,15:21:00,15:30:00,540
1,地铁,4,245,15:30:00,15:40:00,600
1,地铁,4,245,15:40:00,15:49:00,540
1,地铁,4,245,15:49:00,15:59:00,600
1,地铁,4,245,15:59:00,16:08:00,540
1,地铁,4,245,16:08:00,16:18:00,600
1,地铁,4,245,16:18:00,16:27:00,540
1,地铁,4,245,16:27:00,16:37:00,600
1,地铁,4,245,16:37:00,16:46:00,540
1,地铁,4,245,16:46:00,16:56:00,600
1,地铁,4,245,16:56:00,17:05:00,540
1,地铁,4,245,17:05:00,17:15:00,600
1,地铁,4,245,17:15:00,17:24:00,540
1,地铁,4,245,17:24:00,17:34:00,600
1,地铁,4,245,17:34:00,17:43:00,540
1,地铁,4,245,17:43:00,17:53:00,600
1,地铁,4,245,17:53:00,18:02:00,540
1,地铁,4,245,18:02:00,18:12:00,600
1,地铁,4,245,18:12:00,18:21:00,540
1,地铁,4,245,18:21:00,18:31:00,600
1,地铁,4,245,18:31:00,18:40:00,540
1,地铁,4,245,18:40:00,18:50:00,600
1,地铁,4,245,18:50:00,18:59:00,540
1,地铁,4,245,18:59:00,19:09:00,600
1,地铁,4,245,19:09:00,19:18:00,540
1,地铁,4,245,19:18:00,19:28:00,600
1,地铁,4,245,19:28:00,19:37:00,540
1,地铁,4,245,19:37:00,19:47:00,600
1,地铁,4,245,19:47:00,19:56:00,540
1,地铁,4,245,19:56:00,20:06:00,600
1,地铁,4,245,20:06:00,20:15:00,540
1,地铁,4,245,20:15:00,20:25:00,600
1,地铁,4,245,20:25:00,20:34:00,540
1,地铁,4,245,20:34:00,20:44:00,600
1,地铁,4,245,20:44:00,20:53:00,540
1,地铁,4,245,20:53:00,21:03:00,600
1,地铁,4,245,21:03:00,21:12:00,540
1,地铁,4,245,21:12:00,21:22:00,600
1,地铁,4,245,21:22:00,21:31:00,540
1,地铁,4,245,21:31:00,21:41:00,600
1,地铁,4,245,21:41:00,21:50:00,540
1,地铁,4,245,21:50:00,22:00:00,600
1,地铁,4,245,22:00:00,22:09:00,540
1,地铁,4,245,22:09:00,22:19:00,600
1,地铁,4,245,22:19:00,22:28:00,540
1,地铁,4,245,22:28:00,22:38:00,600
1,地铁,4,245,22:38:00,22:47:00,540
1,地铁,4,245,22:47:00,22:57:00,600
1,地铁,4,245,22:57:00,23:06:00,540
1,地铁,4,245,23:06:00,23:16:00,600
1,地铁,4,245,23:16:00,23:25:00,540
1,地铁,4,245,23:25:00,23:35:00,600
1,地铁,4,245,23:35:00,23:44:00,540
1,地铁,4,245,23:44:00,23:54:00,600
1,地铁,3,257,05:30:00,07:00:00,300
1,地铁,3,257,07:00:00,08:45:00,420
1,地铁,3,257,08:45:00,08:51:00,360
1,地铁,3,257,08:51:00,08:58:00,420
1,地铁,3,257,08:58:00,09:00:00,120
1,地铁,3,257,09:00:00,09:07:00,420
1,地铁,3,257,09:07:00,09:13:00,360
1,地铁,3,257,09:13:00,09:27:00,420
1,地铁,3,257,09:27:00,09:33:00,360
1,地铁,3,257,09:33:00,09:47:00,420
1,地铁,3,257,09:47:00,09:53:00,360
1,地铁,3,257,09:53:00,10:07:00,420
1,地铁,3,257,10:07:00,10:13:00,360
1,地铁,3,257,10:13:00,10:27:00,420
1,地铁,3,257,10:27:00,10:33:00,360
1,地铁,3,257,10:33:00,10:47:00,420
1,地铁,3,257,10:47:00,10:53:00,360
1,地铁,3,257,10:53:00,11:07:00,420
1,地铁,3,257,11:07:00,11:13:00,360
1,地铁,3,257,11:13:00,11:27:00,420
1,地铁,3,257,11:27:00,11:33:00,360
1,地铁,3,257,11:33:00,11:47:00,420
1,地铁,3,257,11:47:00,11:53:00,360
1,地铁,3,257,11:53:00,12:07:00,420
1,地铁,3,257,12:07:00,12:13:00,360
1,地铁,3,257,12:13:00,12:27:00,420
1,地铁,3,257,12:27:00,12:33:00,360
1,地铁,3,257,12:33:00,12:47:00,420
1,地铁,3,257,12:47:00,12:53:00,360
1,地铁,3,257,12:53:00,13:07:00,420
1,地铁,3,257,13:07:00,13:13:00,360
1,地铁,3,257,13:13:00,13:27:00,420
1,地铁,3,257,13:27:00,13:33:00,360
1,地铁,3,257,13:33:00,13:47:00,420
1,地铁,3,257,13:47:00,13:53:00,360
1,地铁,3,257,13:53:00,14:07:00,420
1,地铁,3,257,14:07:00,14:13:00,360
1,地铁,3,257,14:13:00,14:27:00,420
1,地铁,3,257,14:27:00,14:33:00,360
1,地铁,3,257,14:33:00,14:47:00,420
1,地铁,3,257,14:47:00,14:53:00,360
1,地铁,3,257,14:53:00,15:07:00,420
1,地铁,3,257,15:07:00,15:13:00,360
1,地铁,3,257,15:13:00,15:27:00,420
1,地铁,3,257,15:27:00,15:33:00,360
1,地铁,3,257,15:33:00,15:47:00,420
