交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
2,铁路,16964,SRT คลองพุทรา;SRT Khlong Phutsa,14.185856311108497,100.57827427983284,16964,2,SRT คลองพุทรา,SRT Khlong Phutsa,stop_times停靠
2,铁路,16965,SRT บางปะอิน;SRT Bang Pa-in,14.239504365661897,100.58457747101784,16965,2,SRT บางปะอิน,SRT Bang Pa-in,stop_times停靠
2,铁路,16966,SRT บ้านโพ;SRT Ban Pho,14.28212927103701,100.58870136737823,16966,2,SRT บ้านโพ,SRT Ban Pho,stop_times停靠
2,铁路,16967,SRT บ้านม้า;SRT Ban Ma ,14.384077022977788,100.59713020920753,16967,2,SRT บ้านม้า,SRT Ban Ma,stop_times停靠
2,铁路,16968,SRT คลองบางตาล;SRT Khlong Bang Tan,13.821266887430275,99.95916813611984,16968,2,SRT คลองบางตาล,SRT Khlong Bang Tan,stop_times停靠
2,铁路,16969,SRT ชุมทางหนองปลาดุก;SRT Nong Pla Duk Junction,13.817755930988248,99.91115659475327,16969,2,SRT ชุมทางหนองปลาดุก,SRT Nong Pla Duk Junction,stop_times停靠
2,铁路,16970,SRT บ้านโป่ง;SRT Ban Pong,13.810926604515297,99.87562268972397,16970,2,SRT บ้านโป่ง,SRT Ban Pong,stop_times停靠
2,铁路,16971,SRT มาบพระจันทร์;SRT Map Phra Chan,14.40234890797992,100.632154494524,16971,2,SRT มาบพระจันทร์,SRT Map Phra Chan,stop_times停靠
2,铁路,16972,SRT นครชุมน์;SRT Nakhon Chum,13.765944947408235,99.85537737607956,16972,2,SRT นครชุมน์,SRT Nakhon Chum,stop_times停靠
2,铁路,16973,SRT คลองตาคต;SRT Khlong Ta Khot,13.7339721795922,99.8499271273613,16973,2,SRT คลองตาคต,SRT Khlong Ta Khot,stop_times停靠
