交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
3,公交车,3099,NCA,32,กรุงเทพฯ - บุรีรัมย์ (ปักธงชัย);Bangkok - Buriram (Pak Thong Chai),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ - บุรีรัมย์ (ปักธงชัย),Bangkok - Buriram (Pak Thong Chai),,未提供中文；保留泰文/英文原名,
3,公交车,3100,NCA,927,กรุงเทพฯ - มุกดาหาร;Bangkok - Mukdahan,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - มุกดาหาร,Bangkok - Mukdahan,,未提供中文；保留泰文/英文原名,
3,公交车,3101,NCA,926,กรุงเทพฯ - ศรีสะเกษ (ผ่านทางแยกปักธงชัย);Bangkok - Sisaket (Pak Thong Chai Junction),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - ศรีสะเกษ (ผ่านทางแยกปักธงชัย),Bangkok - Sisaket (Pak Thong Chai Junction),,未提供中文；保留泰文/英文原名,
3,公交车,3102,NCA,27,กรุงเทพฯ - สกลนคร;Bangkok-Sakon Nakhon,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - สกลนคร,Bangkok-Sakon Nakhon,,未提供中文；保留泰文/英文原名,
3,公交车,3103,NCA,31,กรุงเทพฯ - สุรินทร์ (ผ่านทางแยกปักธงชัย);Bangkok - Surin (Pak Thong Chai Intersection),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - สุรินทร์ (ผ่านทางแยกปักธงชัย),Bangkok - Surin (Pak Thong Chai Intersection),,未提供中文；保留泰文/英文原名,
3,公交车,3104,NCA,31,กรุงเทพฯ - สุรินทร์ (ผ่านทางแยกปักธงชัย);Bangkok - Surin (Pak Thong Chai Intersection),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ - สุรินทร์ (ผ่านทางแยกปักธงชัย),Bangkok - Surin (Pak Thong Chai Intersection),,未提供中文；保留泰文/英文原名,
3,公交车,3105,NCA,98,กรุงเทพฯ - อุบลราชธานี (ข) (ผ่านทางแยกปักธงชัย) (ด่วน);Bangkok-Ubon Ratchathani,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - อุบลราชธานี (ข) (ผ่านทางแยกปักธงชัย) (ด่วน),Bangkok-Ubon Ratchathani,,未提供中文；保留泰文/英文原名,
3,公交车,3106,NCA,98,กรุงเทพฯ - อุบลราชธานี (ข) (ผ่านทางแยกปักธงชัย) (ด่วน);Bangkok-Ubon Ratchathani,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ - อุบลราชธานี (ข) (ผ่านทางแยกปักธงชัย) (ด่วน),Bangkok-Ubon Ratchathani,,未提供中文；保留泰文/英文原名,
3,公交车,3107,NCA,4,กรุงเทพฯ - บุณฑริก;Bangkok - Buntharik,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - บุณฑริก,Bangkok - Buntharik,,未提供中文；保留泰文/英文原名,
3,公交车,3108,NCA,34,กรุงเทพฯ - สหัสขันธ์ - บ้านแพง;ฺBangkok-Sahatsakhan-Banpheang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - สหัสขันธ์ - บ้านแพง,,,未提供中文；保留泰文/英文原名,
3,公交车,3110,NCA,20,กรุงเทพฯ - ขอนแก่น;ฺBangkok-Khon Kaen,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ - ขอนแก่น,,,未提供中文；保留泰文/英文原名,
3,公交车,3111,SBT,18,กรุงเทพฯ-เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ-เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3112,SBT,18 ,กรุงเทพฯ-เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ-เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3113,SBT,18  ,กรุงเทพฯ-เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ก) (รถโดยสารสองชั้นปรับอากาศชนิดพิเศษ);Provincial bus First class,3,0C2FFD,กรุงเทพฯ-เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3114,SBT,18  ,กรุงเทพฯ-เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696FD,กรุงเทพฯ-เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3115,SBT,47 ,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,3116,SBT,47 ,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,3117,SBT,47 ,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,3118,SBT,47 ,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,3119,NCA,30,กรุงเทพฯ - กาฬสินธุ์;ฺBangkok - Kalasin,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - กาฬสินธุ์,,,未提供中文；保留泰文/英文原名,
3,公交车,3122,SBT,962 ,กรุงเทพฯ - เชียงของ;Bangkok-Chiang Khong,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ - เชียงของ,Bangkok-Chiang Khong,,未提供中文；保留泰文/英文原名,
3,公交车,3123,SBT,962 ,กรุงเทพฯ - เชียงของ;Bangkok-Chiang Khong,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - เชียงของ,Bangkok-Chiang Khong,,未提供中文；保留泰文/英文原名,
3,公交车,3124,SBT,962  ,กรุงเทพฯ - เชียงของ;Bangkok-Chiang Khong,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696FD,กรุงเทพฯ - เชียงของ,Bangkok-Chiang Khong,,未提供中文；保留泰文/英文原名,
3,公交车,3125,NCA,20,กรุงเทพฯ - ขอนแก่น (ด่วน);ฺBangkok-Khon Kaen,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - ขอนแก่น (ด่วน),,,未提供中文；保留泰文/英文原名,
3,公交车,3126,NCA,20,กรุงเทพฯ - มัญจาคีรี - ขอนแก่น;ฺBangkok-Khon Kaen,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - มัญจาคีรี - ขอนแก่น,,,未提供中文；保留泰文/英文原名,
