交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
4,轮渡,197,ท่าเรือวัดศรีบุญเรือง;Wat Sriboonreung Pier,13.7672708596567,100.651547659239,197,2,ท่าเรือวัดศรีบุญเรือง,Wat Sriboonreung Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,303,ท่าเรือประตูน้ำภาษีเจริญ;Phasi Charoen Dam Pier,13.722118033369926,100.46815265881988,303,2,ท่าเรือประตูน้ำภาษีเจริญ,Phasi Charoen Dam Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,304,ท่าเรืออู่รถเมล์สาย 9;Bus Line 9 Pier,13.721349100970835,100.4662511199092,304,2,ท่าเรืออู่รถเมล์สาย 9,Bus Line 9 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,305,ท่าเรือสะพานประชารัฐ;Phracharat Bridge Pier,13.7204339767267,100.4632561096551,305,2,ท่าเรือสะพานประชารัฐ,Phracharat Bridge Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,306,ท่าเรือสะพานตากสิน - เพชรเกษม;Taksin-Phet Kasem Pier,13.718668805890891,100.45837551355362,306,2,ท่าเรือสะพานตากสิน - เพชรเกษม,Taksin-Phet Kasem Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,307,ท่าเรือวัดอ่างแแก้ว;Wat Angkeaw Pier,13.71722857962035,100.454550389201,307,2,ท่าเรือวัดอ่างแแก้ว,Wat Angkeaw Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,308,ท่าเรือเพชรเกษม 31;Phet Kasem 31 Pier,13.71399355758011,100.44501406163008,308,2,ท่าเรือเพชรเกษม 31,Phet Kasem 31 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,309,ท่าเรือวัดรางบัว;Wat Rangbua Pier,13.711661617864742,100.43871978528794,309,2,ท่าเรือวัดรางบัว,Wat Rangbua Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,310,ท่าเรือเพชรเกษม 35;Phet Kasem 35 Pier,13.709566335532605,100.43248561511422,310,2,ท่าเรือเพชรเกษม 35,Phet Kasem 35 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,311,ท่าเรือเพชรเกษม 37;Phet Kasem 37 Pier,13.709127661028026,100.4311872828597,311,2,ท่าเรือเพชรเกษม 37,Phet Kasem 37 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,312,ท่าเรือเพชรเกษม 39;Phet Kasem 39 Pier,13.708409656663976,100.4291752850215,312,2,ท่าเรือเพชรเกษม 39,Phet Kasem 39 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,313,ท่าเรือวัดนิมมานรดี;Wat Nimmanoradee Pier,13.707643864968007,100.42702642274557,313,2,ท่าเรือวัดนิมมานรดี,Wat Nimmanoradee Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,314,ท่าเรือเกษตร - บางแค;Kaset-Bangkae Pier,13.705624223073636,100.42119536722267,314,2,ท่าเรือเกษตร - บางแค,Kaset-Bangkae Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,315,ท่าเรือสะพานกาญจนาภิเษก;Kanchanaphisek Bridge Pier,13.700344548309637,100.40633864700794,315,2,ท่าเรือสะพานกาญจนาภิเษก,Kanchanaphisek Bridge Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,316,ท่าเรือวัดม่วง;Wat Muang Pier,13.695429745266877,100.39256042707,316,2,ท่าเรือวัดม่วง,Wat Muang Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,317,ท่าเรือเพชรเกษม 69;Phet Kasem 69 Pier,13.691759418872818,100.38142858910591,317,2,ท่าเรือเพชรเกษม 69,Phet Kasem 69 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,13590,ท่าเรือสถานีรถไฟหัวลำโพง;Hua Lamphong Railway Station Pier,13.738805370651072,100.51579087972641,13590,2,ท่าเรือสถานีรถไฟหัวลำโพง,Hua Lamphong Railway Station Pier,stop_times停靠
